Date,Dish Name,Quantity Sold,Price per Dish (INR),Total Sales (INR),Ingredients,Feedback
2023-06-10,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Not good
10/06/2023,samosa,,15,,"Potato, Peas, Spices",
06-10-2023,Lassi,46.0,30,1380.0,"Yogurt, Sugar, Water",Not good
2023-06-10,Chaat,,30,,"Pani, Sev, Spices",
06-10-2023,Maaasala Dosa,81.0,35,2835.0,"Rice, Lentils, Spices",Not good
10/06/2023,Vadd Pav,76.0,22,1672.0,"Potato, Bread, Spices",Very tasty
2023-06-10,Chole Bhture,31.0,55,1705.0,"Chickpeas, Flour, Spices",Average
06-10-2023,Pav Bhaji,82.0,45,3690.0,"Potatoes, Vegetables, Bread",
11/06/2023,Masala Dosa,,40,,"Rice, Lentils, Spices",
2023-06-11,Vada Pav,60.0,25,1500.0,"Potato, Bread, Spices",Very tasty
06-11-2023,Sandwich,78.0,20,1560.0,"Bread, Cheese, Vegetables",
11/06/2023,Pani Puri,76.0,10,760.0,"Flour, Water, Spices",Too spicy
06-11-2023,Biryani,100.0,120,12000.0,"Rice, Meat, Spices",Too spicy
06-11-2023,chole bhature,42.0,50,2100.0,"Chickpeas, Flour, Spices",Too spicy
06-11-2023,Pav Bhaji,86.0,45,3870.0,"Potatoes, Vegetables, Bread",Very tasty
2023-06-11,Samosa,,15,,"Potato, Peas, Spices",
06-11-2023,Lassi,60.0,30,1800.0,"Yogurt, Sugar, Water",Average
11/06/2023,Chaat,37.0,30,1110.0,"Pani, Sev, Spices",
06-11-2023,MAAASALA DOSA,,35,,"Rice, Lentils, Spices",Too spicy
06-11-2023,Vadd Pav,,22,,"Potato, Bread, Spices",
2023-06-11,Chole Bhture,,55,,"Chickpeas, Flour, Spices",Average
11/06/2023,Pav Bhaji,77.0,45,3465.0,"Potatoes, Vegetables, Bread",Very tasty
2023-06-12,Masala Dosa,,40,,"Rice, Lentils, Spices",
12/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Very tasty
06-12-2023,Sandwich,46.0,20,920.0,"Bread, Cheese, Vegetables",Very tasty
12/06/2023,Pani Puri,27.0,10,270.0,"Flour, Water, Spices",Average
06-12-2023,Biryani,,120,,"Rice, Meat, Spices",Too spicy
06-12-2023,Chole Bhature,33.0,50,1650.0,"Chickpeas, Flour, Spices",
2023-06-12,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Not good
06-12-2023,Samosa,7.0,15,105.0,"Potato, Peas, Spices",Average
06-12-2023,Lassi,,30,,"Yogurt, Sugar, Water",
12/06/2023,Chaat,,30,,"Pani, Sev, Spices",Very tasty
2023-06-12,Maaasala Dosa,68.0,35,2380.0,"Rice, Lentils, Spices",
06-12-2023,Vadd Pav,78.0,22,1716.0,"Potato, Bread, Spices",Average
12/06/2023,Chole Bhture,49.0,55,2695.0,"Chickpeas, Flour, Spices",Not good
06-12-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
06-13-2023,Masala Dosa,29.0,40,1160.0,"Rice, Lentils, Spices",
06-13-2023,Vada Pav,85.0,25,2125.0,"Potato, Bread, Spices",Not good
2023-06-13,Sandwich,,20,,"Bread, Cheese, Vegetables",
2023-06-13,Pani Puri,41.0,10,410.0,"Flour, Water, Spices",Very tasty
2023-06-13,Biryani,,120,,"Rice, Meat, Spices",Average
13/06/2023,Chole Bhature,43.0,50,2150.0,"Chickpeas, Flour, Spices",Very tasty
06-13-2023,Pav Bhaji,91.0,45,4095.0,"Potatoes, Vegetables, Bread",Not good
13/06/2023,Samosa,88.0,15,1320.0,"Potato, Peas, Spices",Not good
06-13-2023,Lassi,,30,,"Yogurt, Sugar, Water",Not good
06-13-2023,Chaat,50.0,30,1500.0,"Pani, Sev, Spices",
06-13-2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Too spicy
2023-06-13,Vadd Pav,96.0,22,2112.0,"Potato, Bread, Spices",Too spicy
2023-06-13,Chole Bhture,,55,,"Chickpeas, Flour, Spices",
2023-06-13,Pav Bhaji,9.0,45,405.0,"Potatoes, Vegetables, Bread",Very tasty
14/06/2023,Masala Dosa,,40,,"Rice, Lentils, Spices",
2023-06-14,Vada Pav,92.0,25,2300.0,"Potato, Bread, Spices",Not good
2023-06-14,Sandwich,85.0,20,1700.0,"Bread, Cheese, Vegetables",Not good
14/06/2023,Pani Puri,,10,,"Flour, Water, Spices",Very tasty
06-14-2023,Biryani,,120,,"Rice, Meat, Spices",Average
06-14-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Very tasty
14/06/2023,Pav Bhaji,34.0,45,1530.0,"Potatoes, Vegetables, Bread",Average
06-14-2023,Samosa,98.0,15,1470.0,"Potato, Peas, Spices",Not good
06-14-2023,Lassi,41.0,30,1230.0,"Yogurt, Sugar, Water",Not good
2023-06-14,Chaat,,30,,"Pani, Sev, Spices",
2023-06-14,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Very tasty
06-14-2023,Vadd Pav,35.0,22,770.0,"Potato, Bread, Spices",
06-14-2023,CHOLE BHTURE,,55,,"Chickpeas, Flour, Spices",Not good
06-14-2023,PAV BHAJI,51.0,45,2295.0,"Potatoes, Vegetables, Bread",Not good
2023-06-15,Masala Dosa,,40,,"Rice, Lentils, Spices",Average
06-15-2023,Vada Pav,18.0,25,450.0,"Potato, Bread, Spices",
2023-06-15,Sandwich,54.0,20,1080.0,"Bread, Cheese, Vegetables",Average
2023-06-15,Pani Puri,90.0,10,900.0,"Flour, Water, Spices",
2023-06-15,Biryani,100.0,120,12000.0,"Rice, Meat, Spices",
15/06/2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Not good
2023-06-15,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
15/06/2023,Samosa,,15,,"Potato, Peas, Spices",
06-15-2023,Lassi,,30,,"Yogurt, Sugar, Water",
06-15-2023,Chaat,37.0,30,1110.0,"Pani, Sev, Spices",
2023-06-15,Maaasala Dosa,77.0,35,2695.0,"Rice, Lentils, Spices",
2023-06-15,Vadd Pav,31.0,22,682.0,"Potato, Bread, Spices",Average
2023-06-15,Chole Bhture,15.0,55,825.0,"Chickpeas, Flour, Spices",Average
06-15-2023,Pav Bhaji,29.0,45,1305.0,"Potatoes, Vegetables, Bread",Very tasty
06-16-2023,masala dosa,83.0,40,3320.0,"Rice, Lentils, Spices",Not good
16/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Very tasty
16/06/2023,Sandwich,,20,,"Bread, Cheese, Vegetables",Not good
2023-06-16,PANI PURI,75.0,10,750.0,"Flour, Water, Spices",
06-16-2023,Biryani,,120,,"Rice, Meat, Spices",Too spicy
2023-06-16,Chole Bhature,47.0,50,2350.0,"Chickpeas, Flour, Spices",
16/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Not good
16/06/2023,Samosa,66.0,15,990.0,"Potato, Peas, Spices",Average
06-16-2023,Lassi,,30,,"Yogurt, Sugar, Water",Average
16/06/2023,Chaat,16.0,30,480.0,"Pani, Sev, Spices",Not good
06-16-2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Average
06-16-2023,vadd pav,14.0,22,308.0,"Potato, Bread, Spices",Very tasty
16/06/2023,Chole Bhture,38.0,55,2090.0,"Chickpeas, Flour, Spices",Very tasty
2023-06-16,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
2023-06-17,Masala Dosa,,40,,"Rice, Lentils, Spices",Too spicy
06-17-2023,Vada Pav,,25,,"Potato, Bread, Spices",Not good
2023-06-17,Sandwich,,20,,"Bread, Cheese, Vegetables",
2023-06-17,Pani Puri,,10,,"Flour, Water, Spices",Not good
06-17-2023,Biryani,,120,,"Rice, Meat, Spices",Very tasty
17/06/2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Not good
06-17-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-06-17,Samosa,96.0,15,1440.0,"Potato, Peas, Spices",
2023-06-17,Lassi,,30,,"Yogurt, Sugar, Water",Not good
06-17-2023,Chaat,50.0,30,1500.0,"Pani, Sev, Spices",Average
06-17-2023,Maaasala Dosa,55.0,35,1925.0,"Rice, Lentils, Spices",Average
17/06/2023,vadd pav,20.0,22,440.0,"Potato, Bread, Spices",Average
2023-06-17,Chole Bhture,12.0,55,660.0,"Chickpeas, Flour, Spices",Average
06-17-2023,Pav Bhaji,18.0,45,810.0,"Potatoes, Vegetables, Bread",
18/06/2023,Masala Dosa,55.0,40,2200.0,"Rice, Lentils, Spices",Very tasty
18/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Not good
2023-06-18,SANDWICH,,20,,"Bread, Cheese, Vegetables",Average
06-18-2023,Pani Puri,,10,,"Flour, Water, Spices",Very tasty
18/06/2023,Biryani,,120,,"Rice, Meat, Spices",
18/06/2023,CHOLE BHATURE,87.0,50,4350.0,"Chickpeas, Flour, Spices",Not good
18/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-06-18,Samosa,99.0,15,1485.0,"Potato, Peas, Spices",Not good
2023-06-18,Lassi,14.0,30,420.0,"Yogurt, Sugar, Water",Too spicy
18/06/2023,Chaat,,30,,"Pani, Sev, Spices",Average
06-18-2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Not good
2023-06-18,Vadd Pav,,22,,"Potato, Bread, Spices",Average
06-18-2023,Chole Bhture,13.0,55,715.0,"Chickpeas, Flour, Spices",Very tasty
06-18-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-06-19,Masala Dosa,,40,,"Rice, Lentils, Spices",Average
06-19-2023,Vada Pav,59.0,25,1475.0,"Potato, Bread, Spices",Average
19/06/2023,Sandwich,,20,,"Bread, Cheese, Vegetables",Not good
19/06/2023,Pani Puri,,10,,"Flour, Water, Spices",
19/06/2023,Biryani,23.0,120,2760.0,"Rice, Meat, Spices",Average
19/06/2023,CHOLE BHATURE,22.0,50,1100.0,"Chickpeas, Flour, Spices",Very tasty
2023-06-19,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
19/06/2023,Samosa,15.0,15,225.0,"Potato, Peas, Spices",Not good
19/06/2023,Lassi,,30,,"Yogurt, Sugar, Water",Very tasty
2023-06-19,Chaat,,30,,"Pani, Sev, Spices",
19/06/2023,Maaasala Dosa,89.0,35,3115.0,"Rice, Lentils, Spices",Too spicy
06-19-2023,vadd pav,,22,,"Potato, Bread, Spices",Not good
2023-06-19,Chole Bhture,,55,,"Chickpeas, Flour, Spices",Very tasty
19/06/2023,Pav Bhaji,84.0,45,3780.0,"Potatoes, Vegetables, Bread",Not good
20/06/2023,Masala Dosa,41.0,40,1640.0,"Rice, Lentils, Spices",Not good
20/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Not good
2023-06-20,Sandwich,,20,,"Bread, Cheese, Vegetables",Very tasty
20/06/2023,Pani Puri,89.0,10,890.0,"Flour, Water, Spices",Not good
2023-06-20,biryani,,120,,"Rice, Meat, Spices",Not good
06-20-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Very tasty
06-20-2023,Pav Bhaji,51.0,45,2295.0,"Potatoes, Vegetables, Bread",Too spicy
06-20-2023,Samosa,93.0,15,1395.0,"Potato, Peas, Spices",Too spicy
20/06/2023,Lassi,61.0,30,1830.0,"Yogurt, Sugar, Water",Too spicy
2023-06-20,Chaat,38.0,30,1140.0,"Pani, Sev, Spices",Not good
20/06/2023,Maaasala Dosa,93.0,35,3255.0,"Rice, Lentils, Spices",
20/06/2023,Vadd Pav,,22,,"Potato, Bread, Spices",Not good
06-20-2023,Chole Bhture,86.0,55,4730.0,"Chickpeas, Flour, Spices",
2023-06-20,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Not good
06-21-2023,Masala Dosa,61.0,40,2440.0,"Rice, Lentils, Spices",Average
21/06/2023,Vada Pav,40.0,25,1000.0,"Potato, Bread, Spices",
06-21-2023,Sandwich,50.0,20,1000.0,"Bread, Cheese, Vegetables",Not good
21/06/2023,Pani Puri,67.0,10,670.0,"Flour, Water, Spices",Too spicy
06-21-2023,Biryani,,120,,"Rice, Meat, Spices",Average
06-21-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Not good
06-21-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Very tasty
06-21-2023,Samosa,,15,,"Potato, Peas, Spices",
2023-06-21,Lassi,52.0,30,1560.0,"Yogurt, Sugar, Water",Too spicy
2023-06-21,Chaat,,30,,"Pani, Sev, Spices",Very tasty
06-21-2023,Maaasala Dosa,42.0,35,1470.0,"Rice, Lentils, Spices",Average
21/06/2023,Vadd Pav,,22,,"Potato, Bread, Spices",Too spicy
2023-06-21,Chole Bhture,44.0,55,2420.0,"Chickpeas, Flour, Spices",Too spicy
21/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Very tasty
2023-06-22,Masala Dosa,,40,,"Rice, Lentils, Spices",Too spicy
2023-06-22,Vada Pav,21.0,25,525.0,"Potato, Bread, Spices",Not good
06-22-2023,Sandwich,,20,,"Bread, Cheese, Vegetables",Not good
06-22-2023,Pani Puri,,10,,"Flour, Water, Spices",Too spicy
06-22-2023,Biryani,,120,,"Rice, Meat, Spices",Not good
2023-06-22,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Not good
06-22-2023,Pav Bhaji,79.0,45,3555.0,"Potatoes, Vegetables, Bread",Not good
22/06/2023,Samosa,11.0,15,165.0,"Potato, Peas, Spices",Very tasty
2023-06-22,Lassi,,30,,"Yogurt, Sugar, Water",Not good
2023-06-22,Chaat,43.0,30,1290.0,"Pani, Sev, Spices",
22/06/2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Not good
06-22-2023,Vadd Pav,,22,,"Potato, Bread, Spices",Very tasty
22/06/2023,Chole Bhture,15.0,55,825.0,"Chickpeas, Flour, Spices",Too spicy
22/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
2023-06-23,Masala Dosa,,40,,"Rice, Lentils, Spices",Not good
2023-06-23,Vada Pav,,25,,"Potato, Bread, Spices",Average
2023-06-23,Sandwich,38.0,20,760.0,"Bread, Cheese, Vegetables",Average
23/06/2023,Pani Puri,25.0,10,250.0,"Flour, Water, Spices",Average
2023-06-23,Biryani,,120,,"Rice, Meat, Spices",
2023-06-23,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Too spicy
06-23-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
06-23-2023,Samosa,86.0,15,1290.0,"Potato, Peas, Spices",Not good
06-23-2023,Lassi,19.0,30,570.0,"Yogurt, Sugar, Water",Not good
2023-06-23,Chaat,,30,,"Pani, Sev, Spices",Average
06-23-2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",
06-23-2023,Vadd Pav,37.0,22,814.0,"Potato, Bread, Spices",Very tasty
06-23-2023,Chole Bhture,,55,,"Chickpeas, Flour, Spices",Too spicy
23/06/2023,Pav Bhaji,67.0,45,3015.0,"Potatoes, Vegetables, Bread",
2023-06-24,Masala Dosa,39.0,40,1560.0,"Rice, Lentils, Spices",Too spicy
2023-06-24,Vada Pav,,25,,"Potato, Bread, Spices",Very tasty
2023-06-24,Sandwich,,20,,"Bread, Cheese, Vegetables",
2023-06-24,Pani Puri,33.0,10,330.0,"Flour, Water, Spices",Very tasty
06-24-2023,Biryani,63.0,120,7560.0,"Rice, Meat, Spices",Very tasty
2023-06-24,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Very tasty
24/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
2023-06-24,Samosa,,15,,"Potato, Peas, Spices",Too spicy
2023-06-24,Lassi,,30,,"Yogurt, Sugar, Water",Average
06-24-2023,Chaat,,30,,"Pani, Sev, Spices",Not good
2023-06-24,Maaasala Dosa,47.0,35,1645.0,"Rice, Lentils, Spices",Very tasty
24/06/2023,Vadd Pav,,22,,"Potato, Bread, Spices",Average
24/06/2023,chole bhture,,55,,"Chickpeas, Flour, Spices",
06-24-2023,Pav Bhaji,69.0,45,3105.0,"Potatoes, Vegetables, Bread",
06-25-2023,Masala Dosa,,40,,"Rice, Lentils, Spices",Not good
25/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Very tasty
25/06/2023,Sandwich,30.0,20,600.0,"Bread, Cheese, Vegetables",Average
06-25-2023,Pani Puri,10.0,10,100.0,"Flour, Water, Spices",Not good
06-25-2023,Biryani,22.0,120,2640.0,"Rice, Meat, Spices",Not good
25/06/2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Too spicy
25/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
25/06/2023,Samosa,,15,,"Potato, Peas, Spices",Not good
06-25-2023,Lassi,33.0,30,990.0,"Yogurt, Sugar, Water",Not good
06-25-2023,Chaat,8.0,30,240.0,"Pani, Sev, Spices",Too spicy
06-25-2023,Maaasala Dosa,5.0,35,175.0,"Rice, Lentils, Spices",Too spicy
06-25-2023,Vadd Pav,12.0,22,264.0,"Potato, Bread, Spices",Too spicy
06-25-2023,Chole Bhture,85.0,55,4675.0,"Chickpeas, Flour, Spices",
2023-06-25,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
06-26-2023,Masala Dosa,,40,,"Rice, Lentils, Spices",Too spicy
26/06/2023,Vada Pav,26.0,25,650.0,"Potato, Bread, Spices",Very tasty
2023-06-26,Sandwich,,20,,"Bread, Cheese, Vegetables",Very tasty
2023-06-26,Pani Puri,9.0,10,90.0,"Flour, Water, Spices",
06-26-2023,Biryani,38.0,120,4560.0,"Rice, Meat, Spices",Not good
26/06/2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Very tasty
2023-06-26,Pav Bhaji,97.0,45,4365.0,"Potatoes, Vegetables, Bread",Average
26/06/2023,SAMOSA,48.0,15,720.0,"Potato, Peas, Spices",Very tasty
2023-06-26,Lassi,90.0,30,2700.0,"Yogurt, Sugar, Water",Not good
2023-06-26,Chaat,29.0,30,870.0,"Pani, Sev, Spices",Very tasty
2023-06-26,Maaasala Dosa,65.0,35,2275.0,"Rice, Lentils, Spices",Too spicy
2023-06-26,Vadd Pav,80.0,22,1760.0,"Potato, Bread, Spices",Not good
26/06/2023,Chole Bhture,35.0,55,1925.0,"Chickpeas, Flour, Spices",Not good
26/06/2023,Pav Bhaji,61.0,45,2745.0,"Potatoes, Vegetables, Bread",
06-27-2023,Masala Dosa,54.0,40,2160.0,"Rice, Lentils, Spices",Too spicy
2023-06-27,Vada Pav,82.0,25,2050.0,"Potato, Bread, Spices",Average
27/06/2023,Sandwich,,20,,"Bread, Cheese, Vegetables",Average
27/06/2023,Pani Puri,,10,,"Flour, Water, Spices",Average
27/06/2023,Biryani,,120,,"Rice, Meat, Spices",Not good
06-27-2023,Chole Bhature,15.0,50,750.0,"Chickpeas, Flour, Spices",
2023-06-27,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
2023-06-27,Samosa,,15,,"Potato, Peas, Spices",Very tasty
2023-06-27,Lassi,,30,,"Yogurt, Sugar, Water",
2023-06-27,Chaat,36.0,30,1080.0,"Pani, Sev, Spices",Not good
06-27-2023,Maaasala Dosa,12.0,35,420.0,"Rice, Lentils, Spices",
2023-06-27,Vadd Pav,,22,,"Potato, Bread, Spices",
2023-06-27,Chole Bhture,19.0,55,1045.0,"Chickpeas, Flour, Spices",Very tasty
06-27-2023,Pav Bhaji,89.0,45,4005.0,"Potatoes, Vegetables, Bread",
2023-06-28,Masala Dosa,87.0,40,3480.0,"Rice, Lentils, Spices",
28/06/2023,Vada Pav,51.0,25,1275.0,"Potato, Bread, Spices",
2023-06-28,Sandwich,29.0,20,580.0,"Bread, Cheese, Vegetables",
28/06/2023,Pani Puri,67.0,10,670.0,"Flour, Water, Spices",Very tasty
28/06/2023,Biryani,,120,,"Rice, Meat, Spices",Too spicy
28/06/2023,Chole Bhature,77.0,50,3850.0,"Chickpeas, Flour, Spices",Very tasty
2023-06-28,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-06-28,Samosa,63.0,15,945.0,"Potato, Peas, Spices",Not good
06-28-2023,Lassi,,30,,"Yogurt, Sugar, Water",Too spicy
28/06/2023,Chaat,,30,,"Pani, Sev, Spices",
2023-06-28,Maaasala Dosa,,35,,"Rice, Lentils, Spices",
2023-06-28,Vadd Pav,,22,,"Potato, Bread, Spices",Not good
06-28-2023,Chole Bhture,84.0,55,4620.0,"Chickpeas, Flour, Spices",Not good
28/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
06-29-2023,Masala Dosa,37.0,40,1480.0,"Rice, Lentils, Spices",
2023-06-29,Vada Pav,,25,,"Potato, Bread, Spices",
06-29-2023,Sandwich,37.0,20,740.0,"Bread, Cheese, Vegetables",Too spicy
29/06/2023,Pani Puri,,10,,"Flour, Water, Spices",Average
06-29-2023,Biryani,,120,,"Rice, Meat, Spices",Too spicy
2023-06-29,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Not good
06-29-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
2023-06-29,Samosa,20.0,15,300.0,"Potato, Peas, Spices",Average
29/06/2023,Lassi,,30,,"Yogurt, Sugar, Water",Too spicy
06-29-2023,Chaat,12.0,30,360.0,"Pani, Sev, Spices",Too spicy
2023-06-29,Maaasala Dosa,31.0,35,1085.0,"Rice, Lentils, Spices",Not good
29/06/2023,Vadd Pav,24.0,22,528.0,"Potato, Bread, Spices",Too spicy
29/06/2023,Chole Bhture,,55,,"Chickpeas, Flour, Spices",
29/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Too spicy
2023-06-30,Masala Dosa,,40,,"Rice, Lentils, Spices",Not good
30/06/2023,Vada Pav,,25,,"Potato, Bread, Spices",Average
2023-06-30,Sandwich,,20,,"Bread, Cheese, Vegetables",Not good
06-30-2023,pani puri,,10,,"Flour, Water, Spices",Too spicy
06-30-2023,Biryani,,120,,"Rice, Meat, Spices",Average
30/06/2023,Chole Bhature,77.0,50,3850.0,"Chickpeas, Flour, Spices",Too spicy
30/06/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Not good
30/06/2023,Samosa,,15,,"Potato, Peas, Spices",Not good
06-30-2023,Lassi,98.0,30,2940.0,"Yogurt, Sugar, Water",Too spicy
2023-06-30,Chaat,,30,,"Pani, Sev, Spices",
30/06/2023,Maaasala Dosa,17.0,35,595.0,"Rice, Lentils, Spices",Very tasty
30/06/2023,Vadd Pav,,22,,"Potato, Bread, Spices",
06-30-2023,Chole Bhture,36.0,55,1980.0,"Chickpeas, Flour, Spices",Average
30/06/2023,Pav Bhaji,91.0,45,4095.0,"Potatoes, Vegetables, Bread",Very tasty
01/07/2023,Masala Dosa,,40,,"Rice, Lentils, Spices",Very tasty
07-01-2023,Vada Pav,,25,,"Potato, Bread, Spices",Not good
07-01-2023,Sandwich,62.0,20,1240.0,"Bread, Cheese, Vegetables",
07-01-2023,Pani Puri,16.0,10,160.0,"Flour, Water, Spices",Very tasty
2023-07-01,Biryani,76.0,120,9120.0,"Rice, Meat, Spices",Not good
07-01-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Average
01/07/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Very tasty
2023-07-01,Samosa,,15,,"Potato, Peas, Spices",Very tasty
2023-07-01,Lassi,97.0,30,2910.0,"Yogurt, Sugar, Water",Average
07-01-2023,Chaat,,30,,"Pani, Sev, Spices",
07-01-2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",
07-01-2023,Vadd Pav,,22,,"Potato, Bread, Spices",Very tasty
07-01-2023,Chole Bhture,77.0,55,4235.0,"Chickpeas, Flour, Spices",
2023-07-01,Pav Bhaji,29.0,45,1305.0,"Potatoes, Vegetables, Bread",Very tasty
07-02-2023,Masala Dosa,,40,,"Rice, Lentils, Spices",Average
2023-07-02,Vada Pav,25.0,25,625.0,"Potato, Bread, Spices",Not good
02/07/2023,SANDWICH,26.0,20,520.0,"Bread, Cheese, Vegetables",Not good
07-02-2023,Pani Puri,,10,,"Flour, Water, Spices",Too spicy
02/07/2023,Biryani,84.0,120,10080.0,"Rice, Meat, Spices",Average
2023-07-02,Chole Bhature,85.0,50,4250.0,"Chickpeas, Flour, Spices",Very tasty
02/07/2023,Pav Bhaji,74.0,45,3330.0,"Potatoes, Vegetables, Bread",Too spicy
02/07/2023,Samosa,,15,,"Potato, Peas, Spices",Very tasty
07-02-2023,Lassi,,30,,"Yogurt, Sugar, Water",Not good
02/07/2023,Chaat,14.0,30,420.0,"Pani, Sev, Spices",Average
02/07/2023,Maaasala Dosa,84.0,35,2940.0,"Rice, Lentils, Spices",
07-02-2023,Vadd Pav,,22,,"Potato, Bread, Spices",Not good
02/07/2023,Chole Bhture,14.0,55,770.0,"Chickpeas, Flour, Spices",Very tasty
2023-07-02,PAV BHAJI,,45,,"Potatoes, Vegetables, Bread",
07-03-2023,Masala Dosa,76.0,40,3040.0,"Rice, Lentils, Spices",Not good
07-03-2023,Vada Pav,46.0,25,1150.0,"Potato, Bread, Spices",Not good
2023-07-03,Sandwich,76.0,20,1520.0,"Bread, Cheese, Vegetables",Too spicy
2023-07-03,Pani Puri,,10,,"Flour, Water, Spices",
07-03-2023,Biryani,54.0,120,6480.0,"Rice, Meat, Spices",
07-03-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Very tasty
07-03-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-07-03,Samosa,,15,,"Potato, Peas, Spices",Too spicy
07-03-2023,Lassi,,30,,"Yogurt, Sugar, Water",Not good
03/07/2023,Chaat,,30,,"Pani, Sev, Spices",Not good
03/07/2023,Maaasala Dosa,,35,,"Rice, Lentils, Spices",Too spicy
07-03-2023,Vadd Pav,58.0,22,1276.0,"Potato, Bread, Spices",
07-03-2023,Chole Bhture,80.0,55,4400.0,"Chickpeas, Flour, Spices",Not good
03/07/2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",Average
2023-07-04,Masala Dosa,,40,,"Rice, Lentils, Spices",Very tasty
2023-07-04,Vada Pav,,25,,"Potato, Bread, Spices",Very tasty
07-04-2023,sandwich,84.0,20,1680.0,"Bread, Cheese, Vegetables",
04/07/2023,Pani Puri,97.0,10,970.0,"Flour, Water, Spices",Very tasty
04/07/2023,Biryani,66.0,120,7920.0,"Rice, Meat, Spices",Not good
07-04-2023,Chole Bhature,,50,,"Chickpeas, Flour, Spices",Too spicy
07-04-2023,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
04/07/2023,Samosa,,15,,"Potato, Peas, Spices",Not good
04/07/2023,Lassi,32.0,30,960.0,"Yogurt, Sugar, Water",Very tasty
2023-07-04,Chaat,,30,,"Pani, Sev, Spices",
2023-07-04,MAAASALA DOSA,93.0,35,3255.0,"Rice, Lentils, Spices",Too spicy
07-04-2023,Vadd Pav,23.0,22,506.0,"Potato, Bread, Spices",Too spicy
07-04-2023,Chole Bhture,,55,,"Chickpeas, Flour, Spices",Average
2023-07-04,Pav Bhaji,,45,,"Potatoes, Vegetables, Bread",
2023-07-05,MASALA DOSA,23.0,40,920.0,"Rice, Lentils, Spices",Not good
07-05-2023,Vada Pav,53.0,25,1325.0,"Potato, Bread, Spices",Very tasty
05/07/2023,Sandwich,,20,,"Bread, Cheese, Vegetables",
07-05-2023,Pani Puri,99.0,10,990.0,"Flour, Water, Spices",Not good
05/07/2023,Biryani,,120,,"Rice, Meat, Spices",Average
2023-07-05,Chole Bhature,91.0,50,4550.0,"Chickpeas, Flour, Spices",
05/07/2023,Pav Bhaji,73.0,45,3285.0,"Potatoes, Vegetables, Bread",
